"","customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status","date1","class"
"5458",143629,37,"M",2,"Graduate","Married","below 40K",36,"2463","Blue",6,3,2,1751,"712","0.854",2171,58,"0.758","0.711","open","2022-02-02",0
"5459",361727,47,"M",3,"Doctorate","Single","below 40K",35,"1842","Blue",4,3,2,0,"1842","0.726",4165,67,"0.634","0","open","2022-02-02",0
"5460",442005,29,"F",2,"Graduate","Married","below 40K",25,"2732","Blue",6,3,2,1746,"986","1.028",4702,85,"0.771","0.639","open","2022-02-02",1
"5461",931030,49,"F",3,"Uneducated","Married","below 40K",40,"6049","Blue",5,2,2,796,"5253","0.821",NA,71,"0.511","0.132","open","2022-02-02",1
"5462",713368,47,"M",1,"High School","Single","80-120K",36,"17655","Blue",4,3,4,0,"17655","0.583",NA,79,"0.549","0","open","2022-02-02",0
"5463",529465,46,"F",3,"Uneducated","Single","Unknown",28,"21646","Blue",4,1,5,1778,"19868","1.071",3328,61,"0.794","0.082","open","2022-02-02",1
"5464",958889,NA,"F",3,"High School","Married","below 40K",33,"6848","Blue",5,2,4,0,"6848","0.962",4006,82,"0.822","0","open","2022-02-02",1
"5465",254283,NA,NA,3,"Graduate","Married","below 40K",36,"7051","Blue",5,2,2,0,"7051","0.527",1451,37,"0.194","0","open","2022-02-02",NA
"5466",338183,46,"F",3,"High School","Married","40-60K",36,"3413","Blue",3,2,3,2372,"1041","0.7",5029,86,"0.792","0.695","open","2022-02-02",1
"5467",216796,41,"M",3,"Unknown","Married","60-80K",30,"2888","Blue",3,1,1,1676,"1212","0.534",3798,58,"0.812","0.58","open","2022-02-02",0
"5468",562572,59,NA,0,"Post-Graduate","Married","40-60K",40,"1438.3","Blue",1,4,1,0,"1438.3","1.038",689,23,"1.765","0","closed","2022-02-02",NA
"5469",810351,33,"M",3,"Graduate","Married","80-120K",36,"7140","Blue",6,3,5,0,"7140","0.401",916,18,"0.2","0","closed","2022-02-02",0
"5470",432172,39,"M",2,"High School","Married","40-60K",30,"2220","Blue",5,3,3,0,"2220","0.872",2859,55,"0.833","0","closed","2022-02-02",0
"5471",350779,63,"F",0,"Graduate","Single","below 40K",56,"1931","Blue",5,6,3,1531,"400","0.778",2288,48,"0.714","0.793","closed","2022-02-02",1
"5472",935613,51,"F",3,"High School","Married","below 40K",36,"3007","Blue",4,2,1,2517,"490","0.733",4985,84,"1","0.837","open","2022-02-02",1
"5473",247637,55,"F",3,"Graduate","Single","below 40K",29,"66249","Blue",6,1,2,1309,"6052","0.504",8225,34,"0.7","0.178","open","2022-02-02",1
"5474",270993,45,"F",3,"Graduate","Single","40-60K",36,"6274","Blue",5,2,2,883,"5391","0.626",4726,82,"0.708","0.141","open","2022-02-02",1
"5475",677102,41,"M",4,"Graduate","Unknown","60-80K",36,"1438.3","Blue",2,3,5,312,"1126.3","0.657",1786,26,"3.665","0.217","closed","2022-02-02",0
"5476",275580,41,"M",1,"Graduate","Married","80-120K",30,"34516","Blue",3,3,2,2109,"32407","0.703",6832,87,"0.706","0.061","open","2022-02-02",0
"5477",984295,47,"M",3,"College","Single","60-80K",39,"22599","Blue",5,3,2,0,"22599","1.039",4739,55,"0.486","0","closed","2022-02-02",0
"5478",822867,35,"M",2,"Unknown","Single",NA,36,"1931","Blue",5,3,3,0,"1931","0.862",2482,40,"0.6","0","closed","2022-02-02",0
"5479",889532,46,"M",4,"College","Married","40-60K",36,"18956","Silver",3,2,2,1694,"17262","0.702",8032,88,"0.66","0.089","open","2022-02-02",0
"5480",786460,44,"M",3,"Post-Graduate","Married","40-60K",36,"11366","Blue",5,2,2,2109,"9257","0.993",3495,70,"3.975","0.186","open","2022-02-02",0
"5481",966513,56,"F",3,"Post-Graduate","Single",NA,36,"3005","Blue",2,1,1,1660,"1345","0.88",4586,72,"0.756","0.552","open","2022-02-02",1
"5482",156760,44,"F",4,"Graduate","Married",NA,29,"1438.3","Blue",3,1,2,0,"1438.3","0.742",3971,60,"0.667","0","open","2022-02-02",1
"5483",907507,NA,"F",3,"Graduate","Unknown","Unknown",30,"8869","Blue",3,2,1,0,"8869","0.413",1935,40,"0.429","0","closed","2022-02-02",1
"5484",792846,58,"M",2,"Uneducated","Single","80-120K",46,"10286","Blue",1,3,1,0,"10286","0.908",8199,59,"0.903","0","closed","2022-02-02",0
"5485",858635,36,"F",4,"College","Married","Unknown",18,"3926","Blue",24,3,2,1760,"2166","0.874",4890,92,"0.704","0.448","open","2022-02-02",1
"5486",184100,36,"F",3,"Uneducated","Single","below 40K",22,"2784","Blue",3,3,1,2378,"406","0.525",2021,57,"0.676","0.854","closed","2022-02-02",1
"5487",289219,44,"M",3,"High School","Married","60-80K",36,"2675","Blue",36,2,3,0,"2675","0.7",4149,79,"0.717","0","open","2022-02-02",0
"5488",746211,26,"M",0,"College","Unknown","below 40K",13,"5713","Blue",6,1,2,789,"4924","0.678",3323,61,"0.525","0.138","open","2022-02-02",0
"5489",337422,40,"F",3,"High School","Single","below 40K",34,"1707","Blue",5,1,3,989,"718","0.555",NA,76,"0.52","0.579","open","2022-02-02",1
"5490",125201,49,"F",4,"Uneducated","Married","Unknown",36,"29939","Blue",4,1,3,0,"29939","0.963",4305,63,"3.29","0","open","2022-02-02",1
"5491",638512,59,"F",0,"Graduate","Single","below 40K",53,"4830","Blue",6,3,4,1469,"3361","0.634",3365,63,"0.75","0.304","open","2022-02-02",1
"5492",305055,41,"M",3,"Graduate","Single","60-80K",28,"16443","Blue",4,1,3,1363,"15080","0.688",4252,64,"0.684","0.083","open","2022-02-02",0
"5493",284474,42,NA,3,"High School","Single","below 40K",37,"3787","Blue",1,3,1,824,"2963","0.809",NA,120,"0.69","0.218","open","2022-02-02",NA
"5494",337031,47,"F",4,"Uneducated","Single","below 40K",36,"2092","Blue",3,1,2,1499,"593","0.811",4130,80,"1.162","0.717","open","2022-02-02",1
"5495",547932,39,"F",4,"Unknown","Married","Unknown",21,"1827","Blue",2,3,2,0,"1827","0.563",4207,86,"0.792","0","open","2022-02-02",1
"5496",583630,45,NA,2,"Post-Graduate","Single","Unknown",37,"2707","Blue",3,3,4,1796,"911","0.597",28539,70,"1.059","0.663","open","2022-02-02",NA
"5497",226016,39,"M",1,"Unknown","Married","60-80K",24,"5746","Blue",6,3,0,1829,"3917","0.649",1562,44,"0.913","0.318","open","2022-02-02",0
"5498",598553,43,NA,2,"Uneducated","Married","80-120K",24,"16667","Blue",2,2,2,1463,"15204","0.803",15301,115,"0.797","0.088","open","2022-02-02",NA
"5499",589447,54,"F",1,"High School","Married","below 40K",41,"3784","Blue",3,3,2,2517,"1267","0.648",15199,96,"0.684","0.665","open","2022-02-02",1
"5500",512150,49,"M",3,"High School","Married",NA,29,"1438.3","Blue",4,3,1,535,"903.3","0.678",3016,80,"0.739","0.372","open","2022-02-02",0
"5501",981869,55,"M",4,"College","Married","80-120K",40,"4047","Blue",4,2,5,1482,"2565","0.959",16191,102,"0.789","0.366","open","2022-02-02",0
"5502",594665,56,"F",2,"Uneducated","Single","below 40K",43,"1440","Blue",1,2,4,1211,"229","0.465",2141,40,"0.481","0.841","closed","2022-02-02",1
"5503",140431,36,"F",0,"College","Single",NA,27,"3282","Blue",6,3,2,1843,"1439","0.625",18298,79,"0.646","0.562","open","2022-02-02",1
"5504",591134,44,"F",3,"Uneducated","Single","below 40K",38,"1438.3","Blue",4,1,3,0,"1438.3","0.801",4287,80,"0.667","0","open","2022-02-02",1
"5505",758530,44,"M",4,"College","Married","80-120K",31,"3472","Blue",2,1,1,1687,"1785","0.645",13999,119,"3.625","0.486","open","2022-02-02",0
"5506",957063,44,"F",3,"Uneducated","Unknown","below 40K",36,"1713","Blue",6,2,4,0,"1713","0.678",3999,66,"1.062","0","open","2022-02-02",1
"5507",435309,NA,"F",3,"Graduate","Married","below 40K",45,"2235","Blue",6,2,3,0,"2235","0.556",1229,27,"0.35","0","open","2022-02-02",1
"5508",257935,50,"M",2,"High School","Single","60-80K",46,"5626","Blue",6,2,4,778,"4848","1.009",4957,84,"5.245","0.138","open","2022-02-02",0
"5509",542163,65,"M",1,"College","Married","below 40K",56,"4189","Blue",5,3,2,0,"4189","0.715",1597,31,"0.722","0","open","2022-02-02",0
"5510",110501,33,"M",3,"Graduate","Divorced","60-80K",36,"24149","Blue",6,3,3,1848,"22301","0.731",2584,66,"0.833","0.077","open","2022-02-02",0
"5511",805204,61,"F",1,"High School","Single",NA,52,"3293","Blue",3,2,4,0,"3293","0.838",3121,56,"0.867","0","closed","2022-02-02",1
"5512",624426,41,"F",5,"Graduate","Married","below 40K",28,"1504","Blue",2,3,3,970,"534","0.864",2801,51,"1.217","0.645","closed","2022-02-02",1
"5513",865186,48,NA,5,"Graduate","Married","80-120K",42,"12882","Blue",6,3,3,1402,"11480","0.783",4407,84,"0.647","0.109","open","2022-02-02",NA
"5514",552906,46,"F",1,"Graduate","Married","40-60K",26,"2933","Blue",6,3,0,1569,"1364","0.648",4956,92,"0.673","0.535","open","2022-02-02",1
"5515",747432,51,NA,1,"High School","Unknown","80-120K",41,"6346","Blue",6,1,2,578,"5768","0.55",3837,85,"0.604","0.091","open","2022-02-02",NA
"5516",959299,57,"M",2,"Post-Graduate","Divorced","120K and more",51,"26437","Blue",4,1,1,1472,"24965","0.742",1244,36,"0.5","0.056","open","2022-02-02",0
"5517",530054,38,"M",2,"Graduate","Married","80-120K",33,"16059","Blue",4,3,2,618,"15441","0.824",1357,26,"1","0.038","open","2022-02-02",0
"5518",652860,46,"M",1,"Post-Graduate","Single","60-80K",32,"8766","Blue",5,2,3,0,"8766","0.702",2263,35,"0.522","0","closed","2022-02-02",0
"5519",475580,55,"F",1,"Unknown","Married","below 40K",36,"2857","Blue",36,6,2,2517,"340","0.871",1869,47,"0.567","0.881","open","2022-02-02",1
"5520",892814,52,"F",2,"Unknown","Married","Unknown",45,"265959","Blue",3,1,2,2095,"27456","1.1",3226,63,"0.853","0.071","open","2022-02-02",1
"5521",584741,45,NA,2,"High School","Married",NA,33,"11529","Blue",1,3,3,1823,"9706","0.727",8135,97,"0.702","0.158","open","2022-02-02",NA
"5522",177255,48,NA,3,"Graduate","Married",NA,43,"89631","Blue",1,4,1,0,"9959","0.751",14948,125,"0.866","0","open","2022-02-02",NA
"5523",893876,65,"M",1,"Unknown","Married","40-60K",54,"9095","Blue",6,2,3,1587,"7508","1.433",1314,26,"1.364","0.174","open","2022-02-02",0
"5524",429880,39,NA,4,"College","Married","40-60K",28,"7596","Blue",4,2,4,2199,"5397","0.633",2164,45,"0.5","0.289","closed","2022-02-02",NA
"5525",630175,42,"M",3,"College","Married","60-80K",35,"1438.3","Blue",1,3,1,0,"1438.3","0.887",4246,83,"0.804","0","open","2022-02-02",0
"5526",813100,46,"F",3,"Unknown","Unknown","below 40K",36,"7199","Blue",2,3,1,1235,"5964","0.83",4050,78,"0.814","0.172","open","2022-02-02",1
"5527",454943,43,"M",2,"Uneducated","Divorced","120K and more",24,"34516","Silver",4,2,0,1938,"32578","0.426",1215,45,"0.406","0.056","open","2022-02-02",0
"5528",714426,NA,"F",2,"High School","Married","below 40K",36,"1438.3","Blue",6,4,3,0,"1438.3","0.641",4707,88,"0.692","0","open","2022-02-02",1
"5529",441223,NA,"M",5,"Uneducated","Married","120K and more",31,"34516","Blue",4,3,4,830,"33686","0.54",3789,57,"0.541","0.024","open","2022-02-02",0
"5530",335289,39,NA,2,"Uneducated","Single","60-80K",36,"13961","Blue",5,3,3,1299,"12662","0.842",783,20,"0.667","0.093","closed","2022-02-02",NA
"5531",352840,48,NA,3,"High School","Married","80-120K",36,"30579","Blue",5,1,3,1351,"29228","0.759",1289,19,"0.727","0.044","open","2022-02-02",NA
"5532",382126,33,"F",3,"High School","Married",NA,21,"2831","Blue",2,1,3,1167,"1664","0.744",4460,65,"0.857","0.412","open","2022-02-02",1
"5533",295965,33,"M",2,"Doctorate","Married","60-80K",28,"4049","Blue",3,3,3,0,"4049","0.898",1742,35,"1.5","0","open","2022-02-02",0
"5534",318184,47,"M",3,"Uneducated","Single","60-80K",36,"17656","Blue",3,3,2,0,"17656","0.727",4633,71,"0.868","0","open","2022-02-02",0
"5535",434290,35,"F",3,"Doctorate","Single","below 40K",27,"1438.3","Blue",2,2,3,0,"1438.3","0.62",5020,94,"0.843","0","open","2022-02-02",1
"5536",631786,36,"M",3,"Graduate","Single","120K and more",36,"24457","Blue",6,2,4,1300,"23157","0.914",2739,65,"0.912","0.053","open","2022-02-02",0
"5537",795141,47,"M",2,"Graduate","Unknown","80-120K",43,"2158","Blue",3,2,2,1170,"988","0.73",NA,89,"0.679","0.542","open","2022-02-02",0
"5538",154493,42,"M",3,"Graduate","Married","80-120K",36,"29738","Blue",1,3,0,2370,"27368","0.806",14270,97,"0.902","0.08","open","2022-02-02",0
"5539",259717,46,"F",3,"College","Married","below 40K",39,"1438.3","Blue",3,2,3,0,"1438.3","0.786",4370,79,"3.975","0","open","2022-02-02",1
"5540",711590,NA,"M",1,"Unknown","Married","120K and more",40,"7522","Blue",3,3,2,1057,"6465","1.197",2533,62,"1.138","0.141","open","2022-02-02",0
"5541",861410,NA,"F",2,"Uneducated","Married","Unknown",34,"3017","Blue",6,1,3,0,"3017","0.702",4389,72,"0.636","0","open","2022-02-02",1
"5542",243016,59,"F",0,"College","Single",NA,55,"2645","Blue",2,2,3,1127,"1518","0.623",NA,76,"0.767","0.426","open","2022-02-02",1
"5543",186829,43,"M",5,"Graduate","Married","60-80K",38,"1438.3","Blue",2,3,5,0,"1438.3","0.713",2389,49,"0.361","0","closed","2022-02-02",0
"5544",846201,46,"M",3,"College","Unknown",NA,36,"24869","Blue",4,2,2,1729,"23140","0.408",1409,36,"0.5","0.07","open","2022-02-02",0
"5545",552317,53,"F",3,"Graduate","Married","Unknown",45,"1882","Blue",6,1,3,0,"1882","0.8",5221,87,"0.891","0","open","2022-02-02",1
"5546",115287,45,"M",3,"Graduate","Single","80-120K",39,"8383","Blue",1,3,3,0,"8383","0.809",2600,44,"0.517","0","closed","2022-02-02",0
"5547",856931,37,"M",3,"High School","Married","below 40K",26,"61794","Blue",3,3,4,2389,"4477","0.395",862,13,"0.182","0.348","closed","2022-02-02",0
"5548",183351,46,NA,1,"College","Unknown",NA,35,"2197","Blue",5,3,3,461,"1736","0.636",1955,42,"0.448","0.21","closed","2022-02-02",NA
"5549",169467,51,"F",3,"Unknown","Unknown","below 40K",25,"9512","Blue",2,2,2,1082,"8430","0.701",1007,22,"1.444","0.114","open","2022-02-02",1
"5550",918037,55,"M",3,"Graduate","Single","60-80K",46,"4178","Blue",2,4,2,0,"4178","0.882",7914,54,"0.862","0","closed","2022-02-02",0
"5551",856432,44,"F",4,"Post-Graduate","Divorced","below 40K",26,"2295","Blue",4,1,3,1250,"1045","0.912",3834,69,"0.643","0.545","open","2022-02-02",1
"5552",228085,48,"M",1,"Graduate","Single","80-120K",36,"2754","Blue",1,3,1,2152,"602","0.821",13991,125,"0.761","0.781","open","2022-02-02",0
"5553",520229,48,"M",3,"Graduate","Married",NA,43,"21807","Blue",5,1,1,1779,"644","0.503",4035,74,"0.805","0.734","open","2022-02-02",0
"5554",346942,47,"F",5,"Doctorate","Single","Unknown",36,"26923","Blue",4,1,4,2461,"24462","0.602",13643,94,"0.918","0.091","open","2022-02-02",1
"5555",566349,33,"F",2,"Graduate","Single","below 40K",19,"5141","Blue",3,2,3,1737,"3404","0.985",5859,82,"0.783","0.338","open","2022-02-02",1
"5556",801718,50,"M",3,"Graduate","Married","120K and more",42,"34516","Blue",4,5,3,2099,"32417","0.449",NA,35,"0.25","0.061","open","2022-02-02",0
"5557",556391,55,"F",2,"Graduate","Married","40-60K",46,"2894","Blue",6,1,4,2077,"817","0.574",1017,25,"2.81","0.718","open","2022-02-02",1
"5558",609333,42,"M",3,"Graduate","Married","below 40K",38,"6967","Blue",2,3,3,1767,"5200","0.54",1919,38,"0.52","0.254","closed","2022-02-02",0
"5559",567971,46,"M",3,"Unknown","Unknown","80-120K",41,"11250","Blue",1,2,2,0,"11250","0.482",4514,70,"2.955","0","open","2022-02-02",0
"5560",829751,27,"M",0,"Unknown","Married","40-60K",14,"34407","Blue",4,1,4,2130,"1693","0.371",2026,49,"0.441","0.557","open","2022-02-02",0
"5561",294831,56,"F",3,"Uneducated","Single","below 40K",46,"2258","Blue",4,3,2,0,"2258","0.617",4803,72,"0.714","0","open","2022-02-02",1
"5562",564294,47,"M",1,"College","Married","60-80K",42,"27437","Silver",6,4,2,0,"27437","0.872",4660,79,"0.681","0","open","2022-02-02",0
"5563",861237,46,"M",3,"College","Married","60-80K",39,"13344","Blue",3,3,2,1907,"11437","0.832",8534,86,"0.83","0.143","closed","2022-02-02",0
"5564",998876,49,NA,3,"Uneducated","Single","below 40K",44,"7659","Blue",2,3,2,1698,"5961","0.992",15860,105,"0.75","0.222","open","2022-02-02",NA
"5565",228111,46,"F",3,"Uneducated","Single","Unknown",42,"1910","Blue",6,4,2,1431,"479","0.851",NA,82,"0.745","0.749","open","2022-02-02",1
"5566",186382,48,"F",3,"High School","Married","below 40K",36,"3716","Blue",4,1,2,0,"3716","0.886",4833,73,"0.521","0","open","2022-02-02",1
"5567",443662,43,"M",2,"High School","Divorced","80-120K",31,"34516","Blue",6,2,4,1075,"33441","0.727",3015,65,"0.477","0.031","open","2022-02-02",0
"5568",749196,40,"M",3,"Doctorate","Unknown","below 40K",36,"4587","Blue",1,1,3,1771,"2816","0.647",7479,83,"0.694","0.386","open","2022-02-02",0
"5569",411536,39,"M",3,"Graduate","Unknown","80-120K",31,"8434","Blue",6,2,4,2222,"6212","0.691",1414,27,"0.929","0.263","open","2022-02-02",0
"5570",883935,59,"F",0,"Post-Graduate","Single","40-60K",40,"2634","Blue",5,3,3,1644,"990","1.092",4190,71,"0.732","0.624","open","2022-02-02",1
"5571",868425,51,"M",3,"Uneducated","Married","80-120K",40,"3150","Blue",3,2,2,0,"3150","0.75",3477,78,"0.857","0","open","2022-02-02",0
"5572",873239,47,"F",3,"High School","Married","below 40K",34,"6028","Blue",2,1,2,799,"5229","0.819",NA,22,"0.571","0.133","open","2022-02-02",1
"5573",377972,38,"M",0,"High School","Married","60-80K",31,"16565","Blue",4,3,3,1200,"15365","0.68",16736,99,"0.8","0.072","open","2022-02-02",0
"5574",729561,59,"M",2,"Graduate","Single","40-60K",50,"11808","Blue",2,1,2,0,"11808","0.813",13751,113,"0.823","0","open","2022-02-02",0
"5575",439340,NA,NA,2,"Post-Graduate","Divorced","40-60K",43,"3525","Blue",5,2,4,0,"3525","0.798",NA,62,"0.824","0","open","2022-02-02",NA
"5576",899025,NA,"F",2,"High School","Single","Unknown",30,"27670","Blue",2,2,1,0,"27670","0.645",13854,124,"0.797","0","open","2022-02-02",1
"5577",363065,38,"F",3,"Unknown","Single","Unknown",32,"26945","Blue",5,1,0,727,"26218","0.687",1579,40,"0.6","0.027","open","2022-02-02",1
"5578",268103,50,"F",4,"Unknown","Married","below 40K",36,"2407","Blue",2,4,3,1102,"1305","0.736",4543,71,"0.775","0.458","open","2022-02-02",1
"5579",699205,42,"M",2,"Uneducated","Married","60-80K",30,"3086","Blue",1,2,3,0,"3086","0.808",4129,81,"0.884","0","open","2022-02-02",0
"5580",133398,46,"M",3,"Graduate","Married","40-60K",41,"2564","Blue",5,2,2,0,"2564","1.026",2038,45,"0.364","0","open","2022-02-02",0
"5581",603779,56,"M",2,"College","Married","80-120K",50,"10214","Blue",1,1,3,1433,"8781","0.64",4493,79,"4.405","0.14","open","2022-02-02",0
"5582",172554,53,NA,1,"College","Single","below 40K",35,"2482","Blue",3,2,4,916,"1566","0.632",4295,72,"0.532","0.369","open","2022-02-02",NA
"5583",257981,47,"F",3,"Graduate","Single","below 40K",40,"11128","Silver",1,2,2,2517,"8611","0.8",8526,93,"0.661","0.226","open","2022-02-02",1
"5584",160479,52,"M",5,"Unknown","Married","80-120K",40,"30314","Blue",3,3,4,776,"29538","0.705",3290,82,"0.64","0.026","open","2022-02-02",0
"5585",566232,62,NA,1,"Uneducated","Married","below 40K",49,"2658","Blue",5,4,2,1158,"1500","0.476",1809,41,"0.464","0.436","open","2022-02-02",NA
"5586",145210,62,"F",0,"College","Married","40-60K",49,"1438.3","Blue",6,1,2,0,"1438.3","0.757",1281,32,"1","0","open","2022-02-02",1
"5587",167048,43,"F",4,"Unknown","Single",NA,33,"2525","Blue",3,3,1,2217,"308","0.763",4409,69,"0.568","0.878","open","2022-02-02",1
"5588",544797,41,"M",3,"Uneducated","Married","80-120K",24,"4119","Blue",24,3,3,1656,"2463","0.561",1455,35,"0.667","0.402","open","2022-02-02",0
"5589",608512,56,"M",4,"Uneducated","Single","below 40K",36,"3864","Blue",3,2,2,1654,"2210","0.491",1470,42,"0.235","0.428","open","2022-02-02",0
"5590",120339,47,"M",4,"Unknown","Single","60-80K",36,"9132","Blue",5,3,1,800,"8332","0.62",3809,71,"0.511","0.088","open","2022-02-02",0
"5591",110111,48,NA,3,"Unknown","Married","120K and more",43,"6626","Blue",5,3,0,1558,"5068","1.02",2838,49,"1.333","0.235","open","2022-02-02",NA
"5592",768015,62,"F",2,"Graduate","Married","below 40K",52,"2490","Blue",4,2,2,513,"1977","0.678",864,20,"0.333","0.206","closed","2022-02-02",1
"5593",762531,45,"M",2,"Unknown","Married","120K and more",38,"34516","Silver",4,2,3,1406,"33110","1.261",3342,63,"0.969","0.041","open","2022-02-02",0
"5594",937302,39,"F",2,"Post-Graduate","Unknown","below 40K",36,"1438.3","Blue",4,3,4,0,"1438.3","0.7",1338,28,"0.867","0","open","2022-02-02",1
"5595",160768,44,"M",5,"Doctorate","Single","120K and more",31,"7567","Blue",5,1,2,2496,"5071","0.709",4076,60,"0.579","0.33","open","2022-02-02",0
"5596",574076,55,"F",2,"Graduate","Married","below 40K",47,"4580","Blue",3,1,2,1300,"3280","0.519",1694,34,"0.7","0.284","open","2022-02-02",1
"5597",205403,48,"F",5,"Graduate","Single","below 40K",38,"1605","Blue",5,3,2,1300,"305","0.95",4495,67,"0.718","0.81","open","2022-02-02",1
